"sku","brand","product_name","category","launch_year","msrp","component","component_code","supplier","component_cost","claim_id","failed_component","claim_date","days_in_service","repair_cost","resolution","failure_symptom","master_id"
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"SSD Storage","SSD","Quanta Computer",40.27,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11494
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Battery","BAT","Wistron",47.63,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11495
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Display Panel","DSP","Quanta Computer",134.44,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11496
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Motherboard","MB","Foxlink Corp",99.57,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11497
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"Speaker Unit","SPK","Quanta Computer",4.10,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11498
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"Charging Port","CHG","Wistron",9.20,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11499
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"Camera Module","CAM","Wistron",51.34,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11500
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"Battery","BAT","Delta Electronics",19.40,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11501
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"OLED Display","OLD","Luxshare ICT",81.43,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11502
"PHN-ZEN-0034","Zenith","Zenith Edge 7","Smartphone",2022,606.82,"Logic Board","LB","Delta Electronics",147.14,"WC-01826","Battery","2024-02-10",178,80.71,"Refunded","Malfunctioning",11503
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Webcam Module","CAM","Quanta Computer",6.04,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11504
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Cooling Fan","FAN","Luxshare ICT",12.39,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11505
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Keyboard Assembly","KB","Delta Electronics",37.75,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11506
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"RAM Module","RAM","Quanta Computer",32.09,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11507
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"SSD Storage","SSD","Wistron",64.90,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11508
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Battery","BAT","Luxshare ICT",64.24,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11509
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Display Panel","DSP","Quanta Computer",52.83,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11510
"LAP-SOL-0007","Solace","Solace TravelLite 12","Laptop",2022,1365.80,"Motherboard","MB","Foxlink Corp",163.94,"WC-01827","Cooling Fan","2024-05-04",313,46.80,"Repaired","Won't power on",11511
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Charging Port","CHG","Luxshare ICT",10.62,"WC-01828","Battery","2026-01-04",537,58.85,"Refunded","Malfunctioning",11512
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Speaker Unit","SPK","Pegatron",3.88,"WC-01828","Battery","2026-01-04",537,58.85,"Refunded","Malfunctioning",11513
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Battery","BAT","Luxshare ICT",24.91,"WC-01828","Battery","2026-01-04",537,58.85,"Refunded","Malfunctioning",11514
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Touch Display","TDS","Quanta Computer",54.91,"WC-01828","Battery","2026-01-04",537,58.85,"Refunded","Malfunctioning",11515
"TAB-ZEN-0010","Zenith","Zenith Slate 8","Tablet",2022,523.48,"Logic Board","LB","Delta Electronics",176.38,"WC-01828","Battery","2026-01-04",537,58.85,"Refunded","Malfunctioning",11516
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Webcam Module","CAM","Quanta Computer",10.53,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11517
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Cooling Fan","FAN","Quanta Computer",16.70,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11518
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Keyboard Assembly","KB","Pegatron",17.06,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11519
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"RAM Module","RAM","Quanta Computer",88.96,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11520
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"SSD Storage","SSD","Pegatron",27.22,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11521
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Battery","BAT","Delta Electronics",45.18,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11522
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Display Panel","DSP","Quanta Computer",135.65,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11523
"LAP-VOR-0016","Vortexa","Vortexa EliteBook X","Laptop",2024,2093.80,"Motherboard","MB","Quanta Computer",99.88,"WC-01829","Keyboard Assembly","2024-06-26",521,65.67,"Refunded","Not charging",11524
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Webcam Module","CAM","Luxshare ICT",5.68,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11525
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Cooling Fan","FAN","Wistron",11.22,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11526
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Keyboard Assembly","KB","Quanta Computer",13.82,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11527
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"RAM Module","RAM","Pegatron",18.67,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11528
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"SSD Storage","SSD","Quanta Computer",107.60,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11529
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Battery","BAT","Luxshare ICT",57.63,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11530
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Display Panel","DSP","Pegatron",103.42,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11531
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Motherboard","MB","Luxshare ICT",72.89,"WC-01830","Cooling Fan","2025-03-12",789,53.36,"Replaced","Won't power on",11532
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Webcam Module","CAM","Quanta Computer",3.27,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11533
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Cooling Fan","FAN","Quanta Computer",16.06,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11534
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Keyboard Assembly","KB","Wistron",15.79,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11535
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"RAM Module","RAM","Quanta Computer",55.61,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11536
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"SSD Storage","SSD","Wistron",69.98,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11537
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Battery","BAT","Luxshare ICT",24.39,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11538
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Display Panel","DSP","Quanta Computer",156.86,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11539
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Motherboard","MB","Wistron",120.82,"WC-01831","Keyboard Assembly","2025-06-15",891,62.07,"Refunded","Overheating",11540
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Webcam Module","CAM","Luxshare ICT",7.96,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11541
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Cooling Fan","FAN","Foxlink Corp",6.95,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11542
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Keyboard Assembly","KB","Delta Electronics",23.83,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11543
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"RAM Module","RAM","Wistron",45.47,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11544
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"SSD Storage","SSD","Foxlink Corp",35.79,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11545
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Battery","BAT","Quanta Computer",65.08,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11546
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Display Panel","DSP","Quanta Computer",172.46,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11547
"LAP-SOL-0015","Solace","Solace Force 15 Gaming","Laptop",2021,1789.36,"Motherboard","MB","Delta Electronics",176.49,"WC-01832","Keyboard Assembly","2025-05-26",122,52.26,"Repaired","Cracked/damaged",11548
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Charging Port","CHG","Quanta Computer",8.80,"WC-01833","Battery","2026-03-20",367,97.47,"Replaced","Unresponsive",11549
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Speaker Unit","SPK","Wistron",5.33,"WC-01833","Battery","2026-03-20",367,97.47,"Replaced","Unresponsive",11550
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Battery","BAT","Quanta Computer",36.74,"WC-01833","Battery","2026-03-20",367,97.47,"Replaced","Unresponsive",11551
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Touch Display","TDS","Pegatron",61.55,"WC-01833","Battery","2026-03-20",367,97.47,"Replaced","Unresponsive",11552
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Logic Board","LB","Foxlink Corp",89.99,"WC-01833","Battery","2026-03-20",367,97.47,"Replaced","Unresponsive",11553
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Webcam Module","CAM","Foxlink Corp",4.91,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11554
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Cooling Fan","FAN","Delta Electronics",13.84,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11555
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Keyboard Assembly","KB","Pegatron",19.63,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11556
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"RAM Module","RAM","Pegatron",81.38,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11557
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"SSD Storage","SSD","Wistron",74.50,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11558
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Battery","BAT","Pegatron",31.64,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11559
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Display Panel","DSP","Foxlink Corp",154.85,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11560
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Motherboard","MB","Pegatron",146.49,"WC-01834","Motherboard","2025-07-12",929,276.25,"Refunded","Not charging",11561
"TAB-ZEN-0009","Zenith","Zenith Tab 10","Tablet",2022,863.75,"Charging Port","CHG","Luxshare ICT",5.31,"WC-01835","Logic Board","2025-08-12",546,161.26,"Refunded","Malfunctioning",11562
"TAB-ZEN-0009","Zenith","Zenith Tab 10","Tablet",2022,863.75,"Speaker Unit","SPK","Foxlink Corp",2.50,"WC-01835","Logic Board","2025-08-12",546,161.26,"Refunded","Malfunctioning",11563
"TAB-ZEN-0009","Zenith","Zenith Tab 10","Tablet",2022,863.75,"Battery","BAT","Quanta Computer",22.52,"WC-01835","Logic Board","2025-08-12",546,161.26,"Refunded","Malfunctioning",11564
"TAB-ZEN-0009","Zenith","Zenith Tab 10","Tablet",2022,863.75,"Touch Display","TDS","Foxlink Corp",100.17,"WC-01835","Logic Board","2025-08-12",546,161.26,"Refunded","Malfunctioning",11565
"TAB-ZEN-0009","Zenith","Zenith Tab 10","Tablet",2022,863.75,"Logic Board","LB","Luxshare ICT",82.24,"WC-01835","Logic Board","2025-08-12",546,161.26,"Refunded","Malfunctioning",11566
"TAB-EMB-0006","Emberline","Emberline Tab 10","Tablet",2025,403.91,"Charging Port","CHG","Wistron",11.73,"WC-01836","Charging Port","2025-08-10",831,36.08,"Replaced","Won't power on",11567
"TAB-EMB-0006","Emberline","Emberline Tab 10","Tablet",2025,403.91,"Speaker Unit","SPK","Quanta Computer",2.54,"WC-01836","Charging Port","2025-08-10",831,36.08,"Replaced","Won't power on",11568
"TAB-EMB-0006","Emberline","Emberline Tab 10","Tablet",2025,403.91,"Battery","BAT","Pegatron",32.70,"WC-01836","Charging Port","2025-08-10",831,36.08,"Replaced","Won't power on",11569
"TAB-EMB-0006","Emberline","Emberline Tab 10","Tablet",2025,403.91,"Touch Display","TDS","Wistron",51.84,"WC-01836","Charging Port","2025-08-10",831,36.08,"Replaced","Won't power on",11570
"TAB-EMB-0006","Emberline","Emberline Tab 10","Tablet",2025,403.91,"Logic Board","LB","Quanta Computer",97.10,"WC-01836","Charging Port","2025-08-10",831,36.08,"Replaced","Won't power on",11571
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Webcam Module","CAM","Pegatron",5.48,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11572
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Cooling Fan","FAN","Foxlink Corp",6.93,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11573
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Keyboard Assembly","KB","Foxlink Corp",16.55,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11574
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"RAM Module","RAM","Foxlink Corp",65.20,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11575
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"SSD Storage","SSD","Luxshare ICT",25.45,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11576
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Battery","BAT","Quanta Computer",51.34,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11577
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Display Panel","DSP","Delta Electronics",111.39,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11578
"LAP-NIM-0032","Nimbus","Nimbus TravelLite 12","Laptop",2021,1708.30,"Motherboard","MB","Luxshare ICT",76.33,"WC-01837","Cooling Fan","2024-07-26",628,36.85,"Pending","Won't power on",11579
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Webcam Module","CAM","Foxlink Corp",9.23,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11580
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Cooling Fan","FAN","Luxshare ICT",19.94,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11581
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Keyboard Assembly","KB","Foxlink Corp",10.78,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11582
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"RAM Module","RAM","Delta Electronics",63.96,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11583
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"SSD Storage","SSD","Quanta Computer",96.45,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11584
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Battery","BAT","Foxlink Corp",45.57,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11585
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Display Panel","DSP","Luxshare ICT",90.78,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11586
"LAP-SOL-0017","Solace","Solace EliteBook X","Laptop",2025,940.45,"Motherboard","MB","Luxshare ICT",80.84,"WC-01838","SSD Storage","2026-01-06",616,151.53,"Repaired","Random shutdowns",11587
"EAR-ORB-0016","Orbital","Orbital Buds Air","Wireless Earbuds",2022,126.95,"Bluetooth Chip","BTC","Wistron",5.32,"WC-01839","Battery","2026-06-04",269,39.30,"Repaired","Not charging",11588
"EAR-ORB-0016","Orbital","Orbital Buds Air","Wireless Earbuds",2022,126.95,"Charging Case","CSE","Foxlink Corp",11.20,"WC-01839","Battery","2026-06-04",269,39.30,"Repaired","Not charging",11589
"EAR-ORB-0016","Orbital","Orbital Buds Air","Wireless Earbuds",2022,126.95,"Speaker Driver","SPD","Delta Electronics",6.10,"WC-01839","Battery","2026-06-04",269,39.30,"Repaired","Not charging",11590
"EAR-ORB-0016","Orbital","Orbital Buds Air","Wireless Earbuds",2022,126.95,"Battery","BAT","Pegatron",7.91,"WC-01839","Battery","2026-06-04",269,39.30,"Repaired","Not charging",11591
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Strap/Band","STR","Delta Electronics",5.69,"WC-01840","Logic Board","2024-09-01",74,159.97,"Refunded","Malfunctioning",11592
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Sensor Module","SEN","Delta Electronics",10.21,"WC-01840","Logic Board","2024-09-01",74,159.97,"Refunded","Malfunctioning",11593
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Battery","BAT","Pegatron",9.51,"WC-01840","Logic Board","2024-09-01",74,159.97,"Refunded","Malfunctioning",11594
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Display","DSP","Pegatron",48.85,"WC-01840","Logic Board","2024-09-01",74,159.97,"Refunded","Malfunctioning",11595
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Logic Board","LB","Delta Electronics",59.84,"WC-01840","Logic Board","2024-09-01",74,159.97,"Refunded","Malfunctioning",11596
"WCH-EMB-0015","Emberline","Emberline Watch S1","Smartwatch",2023,337.99,"Strap/Band","STR","Luxshare ICT",7.57,"WC-01841","Logic Board","2024-09-03",813,69.69,"Repaired","Overheating",11597
"WCH-EMB-0015","Emberline","Emberline Watch S1","Smartwatch",2023,337.99,"Sensor Module","SEN","Quanta Computer",11.41,"WC-01841","Logic Board","2024-09-03",813,69.69,"Repaired","Overheating",11598
